star_id,mission,label,orbital_period,transit_duration,transit_depth,planet_radius,impact_parameter,transit_snr,mes,stellar_teff,stellar_logg,stellar_radius,mag
351601843,TESS,CONFIRMED,0.6047392,1.0403847,1027.6833479,1.8625587,,,,4046.0,4.60963,0.580337,
360742636,TESS,CONFIRMED,2.5495611,2.6173308,14921.4021936,12.9171288,,,,5659.0,4.44653,1.03997,
369960846,TESS,CANDIDATE,1.6062693,1.9561305,16725.3019333,12.6436029,,,,5192.0,4.4617,0.984326,
370133522,TESS,CONFIRMED,0.5182425,0.8565249,831.8920424,1.3485121,,,,3325.0,4.88693,0.390989,
379240073,TESS,CANDIDATE,3.1644075,2.0576293,5603.4635466,14.8814743,,,,6519.0,4.22068,1.7234,
289793076,TESS,CONFIRMED,3.0440541,2.5984575,22236.0165376,12.1086799,,,,5523.0,4.52192,0.809868,
161032923,TESS,CANDIDATE,3.9652485,1.0112593,3680.7544436,1.2305102,,,,3296.0,4.96636,0.199988,
253728991,TESS,CANDIDATE,2.98278,3.109528,6136.231662,11.467011,,,,6027.0,4.29978,1.23975,
261108236,TESS,CANDIDATE,16.3469053,3.5865698,2212.4257252,3.5059571,,,,4310.0,4.57345,0.649613,
322270620,TESS,CANDIDATE,12.9802953,2.5034417,2407.2608671,2.4241912,,,,3614.0,4.81257,0.491323,
380589029,TESS,CONFIRMED,1.3484961,2.4074261,18463.7636682,15.8824638,,,,6346.0,4.38484,1.14759,
381979901,TESS,CANDIDATE,3.2541181,4.341,13620.0,14.9476,,,,6102.0,4.28649,1.28,
468148930,TESS,CANDIDATE,3.7178828,5.5277827,4864.8405125,14.6986197,,,,5818.0,4.33787,2.0840001,
426077080,TESS,FALSE_POSITIVE,9.30992,3.464,2220.0,14.2968,,,,6907.0,3.63,3.09,
343648136,TESS,FALSE_POSITIVE,1.15395,2.236,1550.0,5.48364,,,,6093.0,4.2,1.4,
129319156,TESS,FALSE_POSITIVE,4.73703,3.902,2410.0,25.7144,,,,11600.0,4.13,2.48,
29344935,TESS,CONFIRMED,2.76676,2.6872178,14947.4387827,12.2867389,,,,5346.0,4.48823,0.984866,
361034196,TESS,FALSE_POSITIVE,2.19296,4.586,4933.74,22.7769,,,,7009.8,3.6,2.95,
193413306,TESS,CANDIDATE,1.725841,3.674,2710.0,15.0024,,,,7348.0,3.9,2.39,
387079085,TESS,FALSE_POSITIVE,1.1923,3.119,3730.0,30.666,,,,6534.0,3.95,2.04,
382331352,TESS,FALSE_POSITIVE,11.47606,6.083,3050.0,,,,,,,,
136274063,TESS,CANDIDATE,0.5971314,0.468,910.0,9.08382,,,,7710.0,3.98,2.28,
375223080,TESS,CANDIDATE,1.4821386,2.1867078,2102.6568299,13.7339261,,,,7066.0,3.78,2.6647301,
375225453,TESS,FALSE_POSITIVE,0.9209526,1.8602735,360.8801529,5.7349089,,,,6553.0,3.65,2.8908899,
360630575,TESS,CONFIRMED,9.188506,2.492,460.0,2.16591,,,,5876.0,4.48,0.98,
383390264,TESS,CONFIRMED,10.1826983,2.8275109,667.4752458,3.0538057,,,,6153.0,4.34814,1.14582,
290348383,TESS,CONFIRMED,6.441006,1.812,914.0,2.56374,,,,4867.0,4.438,0.8,
281459670,TESS,CONFIRMED,3.1743504,2.751086,15457.3247576,14.9172256,,,,5943.0,4.42524,1.15706,
318608749,TESS,FALSE_POSITIVE,20.0731588,3.8449215,1152.9645461,4.0506906,,,,6033.0,4.37,1.14849,
271581073,TESS,FALSE_POSITIVE,2.66903,1.548,3110.0,9.36823,,,,5803.5,4.07,1.56,
311890977,TESS,FALSE_POSITIVE,6.63371,2.122,1555.34,2.75375,,,,4138.1,4.54,0.63,
351603103,TESS,CANDIDATE,2.94308,4.073,4490.0,45.3525,,,,4437.0,,3.13,
451599528,TESS,FALSE_POSITIVE,341.2811281,6.303026,972.5797241,4.7531892,,,,6058.6,4.2,1.39203,
274151135,TESS,CANDIDATE,10.8680523,2.375,1553.0,2.90726,,,,4664.0,4.55,0.76,
384513078,TESS,CANDIDATE,11.1149,2.26,900.0,14.7645,,,,5042.0,,4.94,
394561119,TESS,CONFIRMED,4.0782392,4.8475616,6046.6959687,13.898174,,,,6501.0,4.08,1.74836,
295599256,TESS,FALSE_POSITIVE,7.14386,1.467,11146.4,22.1531,,,,7860.0,4.15,1.91,
50309953,TESS,FALSE_POSITIVE,7.04083,2.979,1580.0,8.46404,,,,5317.0,4.49,0.91,
355703913,TESS,CONFIRMED,2.1061569,1.4688934,12142.2238514,13.086872,,,,5380.0,4.4337,0.940697,
446549905,TESS,FALSE_POSITIVE,2.4545635,2.321,4248.0,11.1276,,,,6610.0,4.15,1.64,
412014494,TESS,FALSE_POSITIVE,11.4756978,0.808,8341.0,14.1098,,,,7262.0,4.0,2.13,
369864738,TESS,FALSE_POSITIVE,2.78186,2.456,490.0,4.92567,,,,6819.0,3.92,2.21,
290348382,TESS,FALSE_POSITIVE,6.4410082,1.798,7076.0,4.59203,,,,3469.0,4.71,0.53,
409934330,TESS,CANDIDATE,2.4887726,2.632,4852.0,,,,,8048.0,4.438,,
379286801,TESS,CANDIDATE,4.45199,2.109,8483.38,15.8858,,,,6708.3,4.2,1.57,
304100538,TESS,CANDIDATE,5.0100708,2.0644756,409.4812214,2.3107394,,,,5551.0,4.46214,0.906282,
295541511,TESS,CANDIDATE,2.2281625,2.015,630.0,2.56778,,,,5731.0,4.43,1.02,
90919952,TESS,FALSE_POSITIVE,4.13812,3.911,5560.0,,,,,4898.4,,,
261369656,TESS,CANDIDATE,10.95663,3.588,3830.0,23.9726,,,,6456.0,3.92,2.07,
388104525,TESS,CONFIRMED,2.4997996,2.865171,14621.2059647,13.8516093,,,,5650.0,4.28867,1.13732,
143257766,TESS,FALSE_POSITIVE,1.66226,3.321,6030.0,13.3343,,,,7301.0,4.23,1.64,
24094603,TESS,FALSE_POSITIVE,4.07611,2.062,1454.18,,,,,,,,
304774444,TESS,FALSE_POSITIVE,3.6245513,3.042,1299.0,4.3503,,,,6317.0,,1.38,
469782185,TESS,CANDIDATE,1.20928,1.886,11883.8,15.1764,,,,5159.8,4.23,1.27,
128790976,TESS,CANDIDATE,3.5187707,2.408,5634.0,14.0061,,,,6690.0,4.24,1.49,
80166433,TESS,CANDIDATE,0.7724825,1.3744974,211.3168519,4.1624907,,,,8271.0,3.95,2.5027299,
405862830,TESS,FALSE_POSITIVE,1.6268695,3.231,1502.0,2.36498,,,,5034.0,4.64,0.73,
269450900,TESS,FALSE_POSITIVE,2.32439,4.453,2704.18,,,,,8268.5,3.93,,
425721385,TESS,FALSE_POSITIVE,13.5499,1.795,1180.0,6.24633,,,,6209.0,4.09,1.63,
91576611,TESS,FALSE_POSITIVE,4.43651,3.365,1520.0,19.9664,,,,7101.9,3.91,2.32,
97409519,TESS,CONFIRMED,3.372877,2.63426,17163.60419,14.201803,,,,6050.0,4.45061,1.02,
254113311,TESS,CONFIRMED,8.34998,1.836,16680.0,11.1424,,,,4236.0,4.52,0.74,
198213332,TESS,CANDIDATE,0.5860366,0.8098934,410.5241553,4.906408,,,,5579.0,3.67,2.39803,
267489265,TESS,FALSE_POSITIVE,1.5502952,2.938,411.0,3.34528,,,,7851.0,4.17,1.86,
69997672,TESS,FALSE_POSITIVE,1.80709,3.297,450.0,4.86242,,,,6244.0,3.84,2.2,
122220263,TESS,FALSE_POSITIVE,18.6922101,7.765,11126.0,18.1458,,,,6277.0,4.09,1.65,
